customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00659,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,25.18,267.04195540774367,Yes
CUST00660,Female,0,No,Yes,52,No,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,111.61,5814.296010202361,No
CUST00661,Male,0,No,Yes,58,Yes,Yes,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),110.85,6433.402059649013,No
CUST00662,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),42.58,871.7577823201926,No
CUST00663,Female,0,Yes,Yes,50,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,74.71,3758.8871084711736,No
CUST00664,Male,0,Yes,Yes,47,Yes,Yes,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),115.5,5436.672857215762,No
CUST00665,Male,0,No,No,20,Yes,No,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),69.67,1386.4571605967114,No
CUST00666,Female,0,Yes,No,21,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),59.36,1237.5516329172115,No
CUST00667,Female,0,No,No,29,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,68.32,1973.1427475811995,No
CUST00668,Male,0,No,No,24,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,99.02,2377.3593040555647,No
CUST00669,Male,0,No,No,27,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,67.73,1799.5298598705972,No
CUST00670,Male,0,No,No,64,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,98.33,6317.480456094393,No
CUST00671,Female,1,No,Yes,44,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,One year,No,Mailed check,63.17,2800.173467946109,No
CUST00672,Female,0,Yes,Yes,67,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,45.2,3025.050232969191,No
CUST00673,Female,0,No,No,6,Yes,No,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card (automatic),52.65,307.8070103425968,No
CUST00674,Female,0,Yes,No,48,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),27.78,1332.9764459043029,No
CUST00675,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),69.74,560.8512365117308,Yes
CUST00676,Female,0,No,Yes,35,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),34.81,1212.3480660782918,No
CUST00677,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),101.15,19.981701199657927,Yes
CUST00678,Female,0,Yes,No,9,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),62.06,530.0578365798286,Yes
CUST00679,Female,0,Yes,No,35,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Two year,Yes,Electronic check,96.5,3363.2612766013053,No
CUST00680,Female,1,Yes,No,45,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,115.45,5210.754839837281,No
CUST00681,Male,0,No,Yes,31,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),104.95,3259.935530849578,No
CUST00682,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,115.15,3556.0591749918326,No
CUST00683,Female,1,No,No,5,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),76.79,391.95936933394063,Yes
CUST00684,Male,0,No,No,47,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,36.53,1701.0507910982715,No
CUST00685,Female,1,No,Yes,37,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card (automatic),113.54,4194.777683384416,No
CUST00686,Female,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No internet service,One year,No,Electronic check,106.85,1730.474378910849,No
CUST00687,Male,0,No,Yes,26,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,106.44,2786.101671541304,No
CUST00688,Male,0,No,Yes,53,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,89.33,4740.2547351552785,No
CUST00689,Female,0,No,No,49,Yes,No phone service,No,No,No,No internet service,No,Yes,No,One year,No,Credit card (automatic),82.49,4020.9870192549342,No
CUST00690,Female,0,No,Yes,34,Yes,No phone service,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.47,722.4268969981047,No
CUST00691,Female,0,No,Yes,24,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Two year,No,Mailed check,94.81,2277.3693128561877,No
CUST00692,Male,0,Yes,Yes,27,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,29.15,816.1584277613053,No
CUST00693,Female,0,No,No,14,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),45.98,608.0726113271458,No
CUST00694,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.15,208.00711906200283,Yes
CUST00695,Female,1,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,65.17,1716.9920678424437,No
CUST00696,Male,1,No,Yes,25,Yes,No,DSL,No internet service,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),21.58,566.7033415558799,No
CUST00697,Female,1,Yes,Yes,18,Yes,Yes,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),102.4,1841.805725254444,No
CUST00698,Female,0,No,No,16,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),107.88,1756.8480148244648,No
CUST00699,Male,0,Yes,No,42,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),88.19,3689.3125769115713,No
CUST00700,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.11,2934.2152119187276,No
CUST00701,Female,0,No,Yes,41,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,116.07,4774.674605513583,No
CUST00702,Male,0,No,No,49,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.0,1593.894098192244,No
CUST00703,Female,0,No,Yes,39,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),93.79,3683.370583839643,No
CUST00704,Male,0,Yes,Yes,38,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),32.84,1230.6511078757485,No
CUST00705,Male,0,Yes,Yes,22,Yes,No,DSL,No internet service,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,58.18,1283.94759725638,No
CUST00706,Female,0,Yes,No,51,Yes,No,No,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,78.55,4022.8463609392006,No
CUST00707,Female,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),93.71,4316.679554264634,No
CUST00708,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),20.37,1291.8671341829229,No
CUST00709,Female,1,Yes,No,68,No,No phone service,No,Yes,No,No internet service,No,No,No,One year,No,Electronic check,46.06,3123.9790828559744,No
CUST00710,Male,0,No,Yes,42,Yes,No,No,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),73.82,3099.0276837935694,No
CUST00711,Female,0,Yes,Yes,47,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Mailed check,73.29,3449.35380923011,No
CUST00712,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,83.76,2780.7310827847245,No
CUST00713,Female,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),50.39,1961.320805375964,No
CUST00714,Female,0,Yes,No,60,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,74.05,4461.548682878668,No
CUST00715,Female,0,No,Yes,49,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.98,1942.1124941610988,No
CUST00716,Male,0,No,No,66,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),38.69,2543.1785769519665,No
CUST00717,Female,0,No,No,61,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,77.66,4733.966812405803,No
CUST00718,Female,0,No,No,57,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,88.55,5066.705191835523,No
CUST00719,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,32.04,1063.8305674827416,No
CUST00720,Female,1,Yes,Yes,15,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.28,496.91918570762243,No
CUST00721,Male,0,Yes,Yes,47,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),76.53,3581.1852745993156,No
CUST00722,Female,0,No,No,9,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),47.01,427.0534453944623,No
CUST00723,Male,1,No,No,37,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.24,2211.08386703531,No
CUST00724,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,60.07,1065.0086286525425,No
CUST00725,Male,0,No,Yes,35,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,37.86,1303.5323959332138,No
CUST00726,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),20.13,1160.6403396688743,No
CUST00727,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,105.32,6543.0326709687715,No
CUST00728,Male,1,Yes,Yes,45,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),91.5,4090.115715083159,No
CUST00729,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),89.05,164.23842424656854,No
CUST00730,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.65,4783.073197702947,No
CUST00731,Male,0,No,Yes,7,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.1,652.5103750729762,Yes
CUST00732,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,113.57,5684.304214861909,No
CUST00733,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,One year,No,Mailed check,86.57,440.3436956786538,No
CUST00734,Female,0,No,Yes,38,Yes,No phone service,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.51,1787.4784343809952,No
CUST00735,Male,0,No,Yes,59,Yes,No phone service,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.06,4578.485156209526,No
CUST00736,Female,1,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),64.23,1763.9202377373094,No
CUST00737,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),75.64,3968.0927680786403,No
CUST00738,Male,1,Yes,Yes,36,No,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Two year,No,Credit card (automatic),71.76,2585.3211582493577,No
CUST00739,Female,0,No,No,8,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),105.88,865.2903172883617,Yes
CUST00740,Male,1,Yes,Yes,55,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.18,4718.895734620425,No
CUST00741,Female,0,No,No,58,No,Yes,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,38.88,2267.8597322237047,No
CUST00742,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,26.3,9.11627404279097,No
CUST00743,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62.44,3731.8597426312613,No
CUST00744,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Electronic check,21.56,1214.9393647814115,No
CUST00745,Female,0,Yes,Yes,59,Yes,No phone service,No,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,51.83,3064.1203776250118,No
CUST00746,Male,0,No,No,39,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),56.8,2205.6035589675107,No
CUST00747,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Mailed check,57.56,1953.7067566985377,No
CUST00748,Male,1,Yes,Yes,36,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,117.94,4222.274219721431,No
CUST00749,Female,0,No,Yes,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.39,847.7450175696174,No
CUST00750,Female,0,Yes,Yes,62,No,Yes,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,Yes,Bank transfer (automatic),46.52,2856.9903502015695,No
CUST00751,Male,0,Yes,Yes,21,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,32.94,667.4694110381839,No
CUST00752,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,71.1,752.0194126098139,No
CUST00753,Female,0,Yes,No,57,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.37,2015.917562116712,No
CUST00754,Female,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,81.63,4563.55770581243,No
CUST00755,Female,0,Yes,No,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.52,119.90686855450741,Yes
CUST00756,Female,0,Yes,No,6,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.67,488.9413884530077,Yes
CUST00757,Male,0,No,No,60,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),102.63,6202.612313289101,No
CUST00758,Male,0,Yes,No,53,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),24.25,1319.357460360602,No
CUST00759,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,61.97,4160.6861765925,No
CUST00760,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.1,0.0,Yes
CUST00761,Female,0,No,Yes,54,No,No,DSL,No,No internet service,No internet service,No,No,Yes,One year,No,Mailed check,99.11,5331.89035237186,No
CUST00762,Male,0,Yes,No,2,Yes,No,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.79,125.54283106650374,Yes
CUST00763,Female,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),76.75,2849.881264101388,No
CUST00764,Male,0,Yes,Yes,0,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,99.12,1.8863304255686226,Yes
CUST00765,Male,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.98,2781.799465228431,No
CUST00766,Male,0,No,Yes,28,Yes,No,No,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),55.83,1530.2049794465897,No
CUST00767,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),28.58,119.50016107167478,Yes
CUST00768,Female,0,Yes,No,20,Yes,No,No,No internet service,No,No,Yes,No,No,One year,No,Credit card (automatic),92.99,1862.2008110069883,No
CUST00769,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),107.11,7493.50246264777,No
CUST00770,Male,0,No,No,66,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,117.01,7732.318521080802,No
CUST00771,Male,1,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.66,5207.296249217891,No
CUST00772,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,99.74,3397.3613787333165,No
CUST00773,Female,0,No,Yes,67,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,84.35,5632.616992904048,No
CUST00774,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,98.15,6712.504392713399,No
CUST00775,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,63.21,0.0,No
CUST00776,Male,0,Yes,No,67,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,79.48,5326.1599526585505,No
CUST00777,Female,1,Yes,No,11,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),54.87,590.496839233474,Yes
CUST00778,Female,0,Yes,Yes,59,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.67,3086.0417290267346,No
CUST00779,Male,0,No,No,26,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.67,2467.5601129285656,No
CUST00780,Male,0,No,Yes,55,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.39,3572.1941150586285,No
CUST00781,Male,0,Yes,No,22,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),41.22,846.6411783955216,No
CUST00782,Female,0,No,No,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,40.19,961.4348054895313,No
CUST00783,Female,0,No,No,20,No,No,No,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,105.92,2140.446977109915,No
CUST00784,Female,0,No,Yes,60,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.78,5247.113751331466,No
CUST00785,Male,0,No,Yes,62,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),74.6,4676.389757789054,No
CUST00786,Male,0,Yes,No,51,Yes,No,No,No,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),60.09,3092.3175561456123,No
CUST00787,Female,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),63.08,1513.5555233105856,No
CUST00788,Female,0,No,No,54,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,25.74,1367.738363565774,No
CUST00789,Male,0,Yes,Yes,45,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),65.49,2915.1080423744074,No
CUST00790,Female,0,No,Yes,31,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,One year,No,Mailed check,99.55,3083.7763264962177,No
CUST00791,Female,0,No,Yes,54,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Bank transfer (automatic),58.8,3176.5624129369758,No
CUST00792,Male,0,Yes,No,4,Yes,Yes,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),58.36,229.35225771747116,Yes
CUST00793,Female,0,Yes,Yes,35,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),21.57,776.3364624058529,No
CUST00794,Male,0,Yes,Yes,48,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,65.78,3187.3816419248046,No
CUST00795,Male,0,No,No,57,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),22.53,1293.6634778310704,No
CUST00796,Male,0,Yes,No,38,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,77.03,2937.669319465091,No
CUST00797,Male,0,No,No,60,Yes,No phone service,No,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),70.68,4234.488894756154,No
CUST00798,Male,0,Yes,No,8,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),104.0,831.9016384986675,No
CUST00799,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),78.18,399.13266906814704,Yes
CUST00800,Male,0,No,Yes,34,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.34,1773.2252367446777,No
CUST00801,Female,1,No,Yes,38,Yes,No phone service,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,71.62,2734.7769434159895,No
CUST00802,Male,0,No,Yes,21,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,One year,Yes,Electronic check,89.97,1868.246485695244,No
CUST00803,Male,0,No,Yes,40,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,29.4,1161.3559542940034,No
CUST00804,Female,0,No,No,4,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,82.11,307.5017380731243,No
CUST00805,Female,1,No,Yes,41,Yes,No phone service,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.66,4564.68755772049,No
CUST00806,Female,0,No,Yes,66,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),49.91,3288.3143154942,No
CUST00807,Male,0,No,Yes,29,Yes,Yes,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,82.66,2417.721822733746,No
CUST00808,Female,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,102.13,5720.10864363914,No
CUST00809,Male,0,No,No,28,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),71.18,1967.3538453642984,No
CUST00810,Male,0,No,Yes,36,Yes,No,No,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),91.8,3276.7607906551953,No
CUST00811,Male,1,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),51.1,604.8800494216482,No
CUST00812,Male,0,No,No,31,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),50.61,1585.5980205995581,No
CUST00813,Female,0,Yes,No,45,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,86.76,3932.259538895893,No
CUST00814,Female,0,Yes,No,22,Yes,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,90.54,1960.0647000612762,No
CUST00815,Male,0,No,No,44,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,One year,No,Electronic check,113.7,5010.247049289402,No
CUST00816,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,42.48,671.6425507704814,No
CUST00817,Male,0,No,No,65,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),66.82,4336.815584301529,No
CUST00818,Female,0,Yes,Yes,5,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Mailed check,45.05,203.96516242180945,No
CUST00819,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.01,471.7687350509418,No
CUST00820,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,60.32,1244.536410802261,No
CUST00821,Female,0,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),57.41,1831.8029815303128,No
CUST00822,Female,1,No,Yes,29,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.04,1387.125156851691,No
CUST00823,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),49.7,1553.3247503997875,No
